user_id,variant,user_segment,age_group,region,send_time,subject_line,opened,clicked,converted
user_05612,A,Free,45+,North America,Afternoon,We picked these songs just for you,0,0,0
user_05613,B,Free,25-34,Latin America,Morning,Your Weekly Music Recap is Here,1,0,0
user_05614,A,Free,25-34,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05615,B,Free,18-24,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_05616,B,Premium,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_05617,B,Premium,45+,North America,Morning,Your Weekly Music Recap is Here,1,1,0
user_05618,B,Free,25-34,North America,Afternoon,We picked these songs just for you,1,0,0
user_05619,B,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05620,A,Free,25-34,Europe,Afternoon,We picked these songs just for you,1,1,0
user_05621,B,Free,45+,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_05622,A,Free,25-34,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_05623,A,Premium,35-44,North America,Afternoon,We picked these songs just for you,0,0,0
user_05624,A,Premium,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_05625,A,Free,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05626,A,Premium,45+,Europe,Afternoon,We picked these songs just for you,1,0,0
user_05627,B,Free,45+,North America,Afternoon,We picked these songs just for you,0,0,0
user_05628,B,Free,45+,Latin America,Morning,Your Weekly Music Recap is Here,1,0,0
user_05629,B,Free,45+,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_05630,B,Free,35-44,Latin America,Morning,Your Weekly Music Recap is Here,1,0,0
user_05631,A,Premium,35-44,Europe,Evening,We picked these songs just for you,0,0,0
user_05632,B,Free,35-44,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_05633,B,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,1,0,0
user_05634,A,Free,18-24,Europe,Evening,We picked these songs just for you,1,0,0
user_05635,A,Premium,25-34,Latin America,Morning,Your Weekly Music Recap is Here,1,0,0
user_05636,B,Free,45+,Latin America,Morning,Your Weekly Music Recap is Here,1,1,0
user_05637,B,Premium,25-34,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_05638,A,Premium,45+,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_05639,B,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_05640,B,Free,18-24,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05641,B,Premium,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_05642,B,Free,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05643,A,Premium,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_05644,A,Free,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_05645,A,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05646,B,Premium,18-24,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_05647,B,Premium,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_05648,B,Premium,18-24,North America,Afternoon,We picked these songs just for you,1,0,0
user_05649,B,Free,35-44,North America,Morning,We picked these songs just for you,0,0,0
user_05650,B,Premium,25-34,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_05651,A,Premium,25-34,Europe,Morning,We picked these songs just for you,0,0,0
user_05652,B,Premium,25-34,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_05653,B,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05654,A,Free,35-44,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_05655,B,Premium,35-44,North America,Morning,Your Weekly Music Recap is Here,1,1,0
user_05656,A,Free,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_05657,A,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05658,A,Free,18-24,Europe,Afternoon,We picked these songs just for you,0,0,0
user_05659,A,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05660,A,Free,35-44,Asia Pacific,Morning,Your Weekly Music Recap is Here,0,0,0
user_05661,B,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_05662,A,Premium,18-24,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_05663,A,Free,18-24,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05664,B,Free,45+,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_05665,B,Free,35-44,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_05666,A,Free,45+,North America,Morning,We picked these songs just for you,0,0,0
user_05667,B,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_05668,B,Premium,25-34,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_05669,A,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_05670,A,Premium,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05671,B,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05672,A,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_05673,A,Free,18-24,North America,Evening,We picked these songs just for you,1,0,0
user_05674,B,Free,35-44,North America,Afternoon,We picked these songs just for you,1,0,0
user_05675,A,Premium,18-24,Europe,Evening,We picked these songs just for you,0,0,0
user_05676,A,Premium,25-34,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_05677,A,Free,18-24,Europe,Evening,We picked these songs just for you,0,0,0
user_05678,A,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_05679,A,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05680,B,Free,18-24,Latin America,Morning,We picked these songs just for you,1,0,0
user_05681,B,Premium,25-34,North America,Afternoon,We picked these songs just for you,0,0,0
user_05682,A,Free,25-34,Asia Pacific,Morning,Your Weekly Music Recap is Here,0,0,0
user_05683,B,Premium,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_05684,A,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05685,A,Free,25-34,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05686,A,Free,25-34,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_05687,A,Free,18-24,Europe,Afternoon,We picked these songs just for you,1,0,0
user_05688,A,Premium,35-44,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_05689,B,Free,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05690,B,Premium,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_05691,A,Free,45+,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_05692,B,Premium,35-44,North America,Evening,We picked these songs just for you,0,0,0
user_05693,A,Free,45+,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_05694,B,Premium,35-44,Latin America,Evening,We picked these songs just for you,1,0,0
user_05695,A,Premium,25-34,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05696,B,Premium,18-24,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_05697,A,Free,35-44,North America,Morning,We picked these songs just for you,0,0,0
user_05698,A,Premium,45+,North America,Evening,We picked these songs just for you,1,0,0
user_05699,B,Free,25-34,Europe,Afternoon,We picked these songs just for you,0,0,0
user_05700,B,Free,45+,Latin America,Morning,We picked these songs just for you,0,0,0
user_05701,A,Free,18-24,Asia Pacific,Morning,Your Weekly Music Recap is Here,0,0,0
user_05702,B,Free,25-34,Latin America,Evening,Your Weekly Music Recap is Here,0,0,0
user_05703,A,Premium,45+,North America,Afternoon,We picked these songs just for you,1,0,0
user_05704,B,Free,35-44,Asia Pacific,Morning,Your Weekly Music Recap is Here,1,0,0
user_05705,B,Free,45+,Asia Pacific,Morning,Your Weekly Music Recap is Here,0,0,0
user_05706,A,Free,35-44,North America,Afternoon,We picked these songs just for you,0,0,0
user_05707,B,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05708,B,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_05709,A,Free,45+,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_05710,B,Free,25-34,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_05711,A,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_05712,A,Premium,25-34,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_05713,A,Premium,25-34,North America,Morning,We picked these songs just for you,1,0,0
user_05714,A,Premium,18-24,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_05715,A,Free,35-44,Latin America,Morning,We picked these songs just for you,0,0,0
user_05716,B,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05717,A,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_05718,A,Free,35-44,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_05719,B,Free,25-34,Latin America,Morning,We picked these songs just for you,0,0,0
user_05720,B,Free,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05721,B,Free,18-24,North America,Afternoon,We picked these songs just for you,1,0,0
user_05722,A,Free,45+,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05723,A,Premium,18-24,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05724,A,Free,18-24,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05725,B,Free,45+,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05726,A,Free,35-44,Europe,Morning,We picked these songs just for you,0,0,0
user_05727,B,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_05728,A,Free,45+,North America,Afternoon,We picked these songs just for you,1,0,0
user_05729,B,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_05730,A,Free,45+,North America,Evening,We picked these songs just for you,0,0,0
user_05731,A,Premium,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05732,A,Premium,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05733,B,Free,25-34,Europe,Evening,We picked these songs just for you,0,0,0
user_05734,B,Free,18-24,Latin America,Morning,We picked these songs just for you,0,0,0
user_05735,A,Free,25-34,Europe,Evening,Your Weekly Music Recap is Here,1,1,1
user_05736,A,Premium,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05737,A,Free,18-24,North America,Morning,We picked these songs just for you,0,0,0
user_05738,B,Free,18-24,North America,Evening,We picked these songs just for you,1,0,0
user_05739,A,Free,18-24,Europe,Evening,We picked these songs just for you,0,0,0
user_05740,A,Free,45+,North America,Evening,Your Weekly Music Recap is Here,1,0,0
user_05741,A,Premium,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05742,A,Free,35-44,Europe,Evening,We picked these songs just for you,1,0,0
user_05743,B,Free,45+,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05744,B,Free,25-34,Europe,Morning,Your Weekly Music Recap is Here,1,0,0
user_05745,A,Free,45+,Asia Pacific,Morning,We picked these songs just for you,0,0,0
user_05746,A,Premium,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_05747,B,Premium,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05748,B,Free,25-34,Latin America,Evening,Your Weekly Music Recap is Here,1,0,0
user_05749,A,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_05750,B,Free,45+,North America,Afternoon,We picked these songs just for you,0,0,0
user_05751,B,Free,25-34,North America,Morning,We picked these songs just for you,1,0,0
user_05752,A,Free,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_05753,B,Free,35-44,Europe,Afternoon,We picked these songs just for you,1,0,0
user_05754,B,Free,25-34,Europe,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_05755,A,Free,18-24,Asia Pacific,Afternoon,We picked these songs just for you,0,0,0
user_05756,A,Free,25-34,Latin America,Evening,We picked these songs just for you,1,0,0
user_05757,B,Premium,45+,Asia Pacific,Evening,Your Weekly Music Recap is Here,0,0,0
user_05758,A,Free,35-44,Europe,Afternoon,We picked these songs just for you,0,0,0
user_05759,B,Premium,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05760,A,Free,25-34,Asia Pacific,Evening,We picked these songs just for you,0,0,0
user_05761,B,Free,18-24,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05762,A,Premium,25-34,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05763,B,Free,35-44,North America,Afternoon,We picked these songs just for you,1,0,0
user_05764,B,Premium,25-34,Latin America,Evening,We picked these songs just for you,1,0,0
user_05765,B,Free,18-24,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05766,A,Free,45+,North America,Afternoon,Your Weekly Music Recap is Here,1,0,0
user_05767,A,Free,35-44,North America,Morning,We picked these songs just for you,0,0,0
user_05768,B,Free,25-34,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05769,B,Free,18-24,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_05770,A,Free,18-24,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_05771,A,Free,18-24,Europe,Morning,We picked these songs just for you,0,0,0
user_05772,A,Free,25-34,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_05773,A,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_05774,A,Free,35-44,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05775,A,Free,45+,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_05776,B,Free,25-34,North America,Morning,We picked these songs just for you,0,0,0
user_05777,A,Premium,25-34,Latin America,Evening,We picked these songs just for you,0,0,0
user_05778,B,Premium,35-44,Latin America,Morning,We picked these songs just for you,0,0,0
user_05779,A,Free,45+,North America,Evening,Your Weekly Music Recap is Here,0,0,0
user_05780,A,Premium,45+,North America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05781,B,Free,18-24,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_05782,B,Premium,18-24,North America,Morning,Your Weekly Music Recap is Here,1,0,0
user_05783,A,Premium,35-44,North America,Afternoon,We picked these songs just for you,1,0,0
user_05784,B,Premium,35-44,Europe,Morning,Your Weekly Music Recap is Here,0,0,0
user_05785,B,Free,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_05786,B,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_05787,B,Free,35-44,Asia Pacific,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05788,A,Premium,18-24,North America,Evening,We picked these songs just for you,1,0,0
user_05789,B,Free,45+,Asia Pacific,Morning,We picked these songs just for you,1,0,0
user_05790,A,Premium,18-24,North America,Afternoon,We picked these songs just for you,0,0,0
user_05791,A,Free,35-44,Latin America,Afternoon,We picked these songs just for you,1,0,0
user_05792,A,Premium,25-34,Europe,Evening,We picked these songs just for you,0,0,0
user_05793,A,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05794,B,Free,35-44,Latin America,Afternoon,We picked these songs just for you,0,0,0
user_05795,B,Free,35-44,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05796,A,Free,45+,North America,Morning,We picked these songs just for you,0,0,0
user_05797,A,Free,25-34,Latin America,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05798,A,Premium,35-44,Europe,Evening,We picked these songs just for you,0,0,0
user_05799,A,Free,25-34,Latin America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05800,B,Free,25-34,Latin America,Morning,We picked these songs just for you,1,1,0
user_05801,A,Premium,45+,North America,Afternoon,We picked these songs just for you,0,0,0
user_05802,B,Free,18-24,North America,Morning,Your Weekly Music Recap is Here,0,0,0
user_05803,A,Premium,18-24,Europe,Afternoon,Your Weekly Music Recap is Here,0,0,0
user_05804,A,Premium,25-34,Asia Pacific,Morning,Your Weekly Music Recap is Here,0,0,0
user_05805,A,Free,18-24,North America,Evening,We picked these songs just for you,0,0,0
user_05806,A,Free,45+,Europe,Evening,Your Weekly Music Recap is Here,0,0,0
user_05807,B,Free,25-34,North America,Evening,We picked these songs just for you,0,0,0
user_05808,B,Premium,25-34,Latin America,Evening,Your Weekly Music Recap is Here,1,0,0
user_05809,B,Free,35-44,Europe,Afternoon,We picked these songs just for you,0,0,0
